occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu160,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,14,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu160,NCBI:6657,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu1687,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,2,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu1687,NCBI:2836,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu71,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,198,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu71,NCBI:6657,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu74,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,518,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:882,Annelida,Phylum,Otu74,NCBI:6340,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu36,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,17,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu36,NCBI:6657,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu550,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,46,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu550,NCBI:6657,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu835,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,23,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:882,Annelida,Phylum,Otu835,NCBI:6340,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu577,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,2,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:210,Mytilida,Order,Otu577,NCBI:6546,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu750,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,2,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu750,NCBI:6657,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu208,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,49,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu208,NCBI:6657,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu376,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,24,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:210,Mytilida,Order,Otu376,NCBI:6546,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu2426,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,7,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia;Hiatella;NA;NA;NA,,Hiatella,genus,Otu2426,NCBI:120430,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu198,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,5,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu198,NCBI:6657,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu194,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,2,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Megabalanus;NA;NA;NA,urn:lsid:marinespecies.org:taxname:106123,Megabalanus,Genus,Otu194,NCBI:6679,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu191,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,45,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;NA;NA;NA,urn:lsid:marinespecies.org:taxname:394873,Cephaloidophora,Genus,Otu191,NCBI:947084,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu828,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,5,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulida;Labyrinthulaceae;Labyrinthula;NA;NA;NA,urn:lsid:marinespecies.org:taxname:119090,Labyrinthula,Genus,Otu828,NCBI:35133,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu2333,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,5,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:210,Mytilida,Order,Otu2333,NCBI:6546,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1:Otu2020,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand3_20200228_20200527,SAMEA7685762,2020-02-28/2020-05-27,12,DNA sequence reads,12264,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.889278,11.585722,SE,SWC_Marstrand3,1.0,2.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia;Hiatella;NA;NA;NA,,Hiatella,genus,Otu2020,NCBI:120430,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1
