occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1:ASV_70:05b1cf4e28a192e03312b163914aad6ee6b2016d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJC81_20200506_20201012,SAMEA10020971,2020-05-06/2020-10-12,10,DNA sequence reads,12,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125481,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.6533567,2.79178508,BE,BelgiumCoast_AJJC81,38.0,38.0,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Mammalia;Carnivora;Viverridae;Paradoxurus;Paradoxurus jerdoni,,Eukaryota,domain,ASV_70:05b1cf4e28a192e03312b163914aad6ee6b2016d,NCBI:395009,ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_83:e3c4ce8ec19b8a50574e1ccc39c28996c5459fd2,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Laminariales;Phaeophyceae 7;Laminariales;Akkesiphycaceae;Akkesiphycus;Akkesiphycus lubricum,,Eukaryota,domain,ASV_83:e3c4ce8ec19b8a50574e1ccc39c28996c5459fd2,NCBI:3022,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_84:eef68c04303c85ce5e77382adf6504e17cf0e84d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,5,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Graptomyza;Graptomyza longirostris,,Eukaryota,domain,ASV_84:eef68c04303c85ce5e77382adf6504e17cf0e84d,NCBI:1649309,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_86:087c8aaa930bc70751ac83f705baa7035749767c,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,5,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Decapoda;Pilumnidae;Pilumnus;Pilumnus hirtellus,urn:lsid:marinespecies.org:taxname:107418,Pilumnus hirtellus,Species,ASV_86:087c8aaa930bc70751ac83f705baa7035749767c,NCBI:483407,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_88:30cb5351f9915ceb44eec778e5427f5670c49e88,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,5,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Dinophilidae;Dinophilidae;Dimorphilus;Dimorphilus gyrociliatus,urn:lsid:marinespecies.org:taxname:1466579,Dimorphilus gyrociliatus,Species,ASV_88:30cb5351f9915ceb44eec778e5427f5670c49e88,NCBI:2664684,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_93:55567b6d7ba25851c5e776e37878ed1edc2911f0,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,12,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Platyhelminthes;Rhabditophora;Polycladida;Euplanidae;Euplana;Euplana gracilis,,Eukaryota,domain,ASV_93:55567b6d7ba25851c5e776e37878ed1edc2911f0,NCBI:1859090,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_97:896ef3a90f71d3ad6a2c74adb81b64d5984fb96c,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,9,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidaceae;Bryopsis;Bryopsis plumosa,,Eukaryota,domain,ASV_97:896ef3a90f71d3ad6a2c74adb81b64d5984fb96c,NCBI:3130,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_105:df3e9bbe4aa50b3a26e645a16023fe2b151a85ce,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta;Atrapsalta corticina,,Eukaryota,domain,ASV_105:df3e9bbe4aa50b3a26e645a16023fe2b151a85ce,NCBI:1539237,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_106:e46e88694591947f47fedca7248793058c81b87a,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,3,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Nycteria;Nycteria gabonensis,,Eukaryota,domain,ASV_106:e46e88694591947f47fedca7248793058c81b87a,NCBI:1891980,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_107:e90b8d079c1cdbd88f7038cdf48ceb69cfad20d0,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,5,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Ameiridae;Proameira;Proameira psammophila,,Eukaryota,domain,ASV_107:e90b8d079c1cdbd88f7038cdf48ceb69cfad20d0,NCBI:2593145,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_108:f2486ab30b78f195d43d8a83da4387f65ae73ba7,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,4,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Monocorophium;Monocorophium insidiosum,urn:lsid:marinespecies.org:taxname:148592,Monocorophium insidiosum,Species,ASV_108:f2486ab30b78f195d43d8a83da4387f65ae73ba7,NCBI:1582901,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_111:00c89e73b753eede3cc76209b2687c657f155037,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Blattodea;Termitidae;Leucopitermes;Leucopitermes leucops,urn:lsid:marinespecies.org:taxname:1065,Arthropoda,Phylum,ASV_111:00c89e73b753eede3cc76209b2687c657f155037,NCBI:377924,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_112:028c5eda3f11aa7a00e9c94b74f37f066a66feb1,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,5,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Amobia;Amobia erythrura,,Eukaryota,domain,ASV_112:028c5eda3f11aa7a00e9c94b74f37f066a66feb1,NCBI:1266503,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_113:031b306e27f5d24b450f83a09986f18f13b904ba,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,,Eukaryota,domain,ASV_113:031b306e27f5d24b450f83a09986f18f13b904ba,NCBI:392300,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_116:08ac52a26df23aca08c8d9fdae97f30558ef9e3d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,3,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Dictyotales;Phaeophyceae 2;Dictyotales;Dictyotaceae;Dictyota;Dictyota sandvicensis,,Eukaryota,domain,ASV_116:08ac52a26df23aca08c8d9fdae97f30558ef9e3d,NCBI:381680,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_117:090afa5835871c4cebaaaa3902fe40155461d7b9,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,7,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Decapoda;Porcellanidae;Pisidia;Pisidia longicornis,urn:lsid:marinespecies.org:taxname:107188,Pisidia longicornis,Species,ASV_117:090afa5835871c4cebaaaa3902fe40155461d7b9,NCBI:874270,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_119:10ccc17039dee864d608f3e226508927a06c8383,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,4,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Bugulidae;Bugula;Bugula neritina,urn:lsid:marinespecies.org:taxname:111158,Bugula neritina,Species,ASV_119:10ccc17039dee864d608f3e226508927a06c8383,NCBI:10212,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_123:2428a32a658367060e4cc7a69794a858fcb4a657,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Entoprocta;Barentsiidae;Barentsiidae;Barentsiidae;Barentsia;Barentsia gracilis,,Eukaryota,domain,ASV_123:2428a32a658367060e4cc7a69794a858fcb4a657,NCBI:232741,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_131:39ab861fd2ee9fe915cdcf1715217186436e061f,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,3,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Phyllodocidae;Pterocirrus;Pterocirrus macroceros,urn:lsid:marinespecies.org:taxname:130686,Pterocirrus macroceros,Species,ASV_131:39ab861fd2ee9fe915cdcf1715217186436e061f,NCBI:329437,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_137:589a7c39632de5d0c376995cfbf4df6ce72a227f,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,3,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Laminariales;Phaeophyceae 7;Laminariales;Laminariaceae;Macrocystis;Macrocystis integrifolia,,Eukaryota,domain,ASV_137:589a7c39632de5d0c376995cfbf4df6ce72a227f,NCBI:35121,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_141:691dbb4d6f4f695382d9ec70205587398e31ae04,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Peronosporales;Oomycota 8;Peronosporales;Peronosporaceae;Plasmopara;Plasmopara viticola,,Eukaryota,domain,ASV_141:691dbb4d6f4f695382d9ec70205587398e31ae04,NCBI:143451,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
