occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:Otu17,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,25,DNA sequence reads,7029,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541288,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;NA;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1486561,Opisthokonta,Subkingdom,Otu17,NCBI:33154,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu642,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,26,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:562693,Lecudinidae,Family,Otu642,NCBI:158377,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu640,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,2,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:591248,Marimonadida,Order,Otu640,NCBI:1736122,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu641,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,9,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:394869,Eugregarinorida,Order,Otu641,NCBI:35087,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu931,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,2,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:4,Fungi,Kingdom,Otu931,NCBI:4751,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu937,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,9,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Spirorbis;bifurcatus;NA;NA;NA;Spirorbis bifurcatus,urn:lsid:marinespecies.org:taxname:209937,Spirorbis bifurcatus,Species,Otu937,NCBI:357071,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu1816,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,4,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:732333,Chlamydomonadales,Order,Otu1816,NCBI:3042,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu2234,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,2,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;GRE1;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:22565,Apicomplexa,Subphylum,Otu2234,NCBI:5794,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu1243,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,4,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Pseudanthessius;NA;NA;NA,urn:lsid:marinespecies.org:taxname:128711,Pseudanthessius,Genus,Otu1243,NCBI:298443,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu1485,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,7,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Dinoflagellata;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu1485,NCBI:2864,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu807,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,6,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Salmacina;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:129578,Salmacina,Genus,Otu807,NCBI:344933,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu429,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,2,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Chaetonotus;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:114427,Chaetonotus,Genus,Otu429,NCBI:68038,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu83,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,60,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;NA;NA;NA;NA;NA;NA;NA;NA;NA,,Eukaryota,domain,Otu83,NCBI:2759,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu501,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,39,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:394869,Eugregarinorida,Order,Otu501,NCBI:35087,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu1064,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,15,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu1064,NCBI:2864,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu722,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,6,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:394869,Eugregarinorida,Order,Otu722,NCBI:35087,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu342,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,6,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Selenidium1;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:22565,Apicomplexa,Subphylum,Otu342,NCBI:5794,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu341,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,26,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146142,Bryozoa,Phylum,Otu341,NCBI:10205,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu345,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,3,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Macrostomorpha;Microstomum;NA;NA;NA,urn:lsid:marinespecies.org:taxname:142210,Microstomum,Genus,Otu345,NCBI:52056,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1:Otu657,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210622_20211027,SAMEA115159741,2021-06-22/2021-10-27,7,DNA sequence reads,7783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541317,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:4,Fungi,Kingdom,Otu657,NCBI:4751,ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1
