occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_2388:1748d000d61c03277a75af075cda47f2a7ad3129,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,42,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125498,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Cnidaria;Anthozoa;Corallimorphariag;Corallimorphidae;Corallimorphus;Corallimorphus,no match,no match,no match,ASV_2388:1748d000d61c03277a75af075cda47f2a7ad3129
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_2:f4885cfc9013e45cc63a970b9427b06b2c074e28,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,10,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Streptophyta;Pinopsida;Cupressalesg;Cupressaceae;Cryptomeria;Cryptomeria,no match,no match,no match,ASV_2:f4885cfc9013e45cc63a970b9427b06b2c074e28
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_35:105ce9568545ee13960252e0041b6b6c556a55eb,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,128,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Spionidag;Cirratulidae;Cirriformia;Cirriformia,no match,no match,no match,ASV_35:105ce9568545ee13960252e0041b6b6c556a55eb
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_109:16151525d1091ed4afc51a5dddcf9e3ab03de8dc,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,140,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Pholoidae;Pholoe;Pholoe,no match,no match,no match,ASV_109:16151525d1091ed4afc51a5dddcf9e3ab03de8dc
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_80:0616e341dc5632277e26b48b8e8a068ed3a1bf7e,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,199,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Tinamiformesg;Tinamidae;Eudromia;Eudromia,no match,no match,no match,ASV_80:0616e341dc5632277e26b48b8e8a068ed3a1bf7e
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,2,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Cnidaria;Hydrozoa;Anthoathecatag;Bougainvilliidae;Bougainvillia;Bougainvillia,no match,no match,no match,ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_47:3dc391ea8be0ed3e422f65277616b61bfd1c8c38,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,185,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Polynoidae;Harmothoe;Harmothoe,no match,no match,no match,ASV_47:3dc391ea8be0ed3e422f65277616b61bfd1c8c38
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_130:25f66ebbbba8f0e89e9aa199dfe7dd904a17f311,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,2,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Trachichthyiformesg;Trachichthyidae;Hoplostethus;Hoplostethus,no match,no match,no match,ASV_130:25f66ebbbba8f0e89e9aa199dfe7dd904a17f311
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_39:18139f0232f04c9ff99b5ce80e211e964f388256,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,2,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Malacostraca;Decapodag;Hippolytidae;Thoralus;Thoralus,no match,no match,no match,ASV_39:18139f0232f04c9ff99b5ce80e211e964f388256
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_31:f28a0af6cc917a79adc9cd3973fd0254b30c6086,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,5,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chlorophyta;Pycnococcaceae;Pycnococcaceaeg;Pycnococcaceae;Pycnococcus;Pycnococcus,no match,no match,no match,ASV_31:f28a0af6cc917a79adc9cd3973fd0254b30c6086
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_87:082a337942e4a419ad5d6c23bd9eeb835e7573b6,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,2,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Ascidiacea;Stolidobranchiag;Styelidae;Botrylloides;Botrylloides,no match,no match,no match,ASV_87:082a337942e4a419ad5d6c23bd9eeb835e7573b6
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_18:72c36ff794a8251960f6221e8af490e4fb63f23d,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,116,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Hesionidae;Syllidia;Syllidia,no match,no match,no match,ASV_18:72c36ff794a8251960f6221e8af490e4fb63f23d
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_4:e91b0dea431830154d6895d81643fc6352a25a57,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,2,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Echinodermata;Ophiuroidea;Euryalidag;Euryalidae;Asteromorpha;Asteromorpha,no match,no match,no match,ASV_4:e91b0dea431830154d6895d81643fc6352a25a57
ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1:ASV_1:0ee7028be270267f55333200fcf75f7980e9b944,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500_r1,2019-06-12/2020-05-27,4,DNA sequence reads,1103,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125636,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS1,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Nematoda;Chromadorea;Rhabditidag;Heterakidae;Heterakis;Heterakis,no match,no match,no match,ASV_1:0ee7028be270267f55333200fcf75f7980e9b944
ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1:ASV_188:58ddd81246ab7fa79b0c9daf0ad5b406bb4d28d4,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS2_20190612_20200528,ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1,2019-06-12/2020-05-28,2,DNA sequence reads,1269,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125637,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS2,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Sabellidag;Serpulidae;Pomatoceros;Pomatoceros,no match,no match,no match,ASV_188:58ddd81246ab7fa79b0c9daf0ad5b406bb4d28d4
ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1:ASV_221:77ed83a251f99519a3a62b50134c194c93f1fe4b,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS2_20190612_20200528,ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1,2019-06-12/2020-05-28,2,DNA sequence reads,1269,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125637,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS2,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Rhodophyta;Florideophyceae;Gelidialesg;Orthogonacladiaceae;Aphanta;Aphanta,no match,no match,no match,ASV_221:77ed83a251f99519a3a62b50134c194c93f1fe4b
ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1:ASV_622:02f682b3a192bab4d1f2f46c17c60e00abb9a819,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS2_20190612_20200528,ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1,2019-06-12/2020-05-28,2,DNA sequence reads,1269,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125637,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS2,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Insecta;Blattodeag;Rhinotermitidae;Schedorhinotermes;Schedorhinotermes,no match,no match,no match,ASV_622:02f682b3a192bab4d1f2f46c17c60e00abb9a819
ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1:ASV_8112:63055c9ad78da3cc5be511dbca9b6b9c32ad5734,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS2_20190612_20200528,ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1,2019-06-12/2020-05-28,2,DNA sequence reads,1269,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125637,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS2,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Malacostraca;Decapodag;Homolidae;Moloha;Moloha,no match,no match,no match,ASV_8112:63055c9ad78da3cc5be511dbca9b6b9c32ad5734
ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1:ASV_1865:10eab7cf4bfc46d1fce2aa8c8b58b4d885e0e6ae,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS2_20190612_20200528,ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1,2019-06-12/2020-05-28,2,DNA sequence reads,1269,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125637,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS2,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ralfsiales;Phaeophyceae,no match,no match,no match,ASV_1865:10eab7cf4bfc46d1fce2aa8c8b58b4d885e0e6ae
ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1:ASV_5962:44f34053bcdd9ab69fe47c3c69ef9b93c933669d,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS2_20190612_20200528,ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1,2019-06-12/2020-05-28,2,DNA sequence reads,1269,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125637,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS2,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Arachnida;Scorpionesg;Buthidae;Centruroides;Centruroides,no match,no match,no match,ASV_5962:44f34053bcdd9ab69fe47c3c69ef9b93c933669d
ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1:ASV_9786:794060fe4ad12791b1a6b79202a61069686bf110,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Roscoff_BasBloS2_20190612_20200528,ARMS_Roscoff_BasBloS2_20190612_20200528_SF40_r1,2019-06-12/2020-05-28,2,DNA sequence reads,1269,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125637,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Bay of Morlaix (http://marineregions.org/mrgid/5216),48.72872,-3.95894,FR,Roscoff_BasBloS2,12.0,12.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Alepocephaliformesg;Alepocephalidae;Narcetes;Narcetes,no match,no match,no match,ASV_9786:794060fe4ad12791b1a6b79202a61069686bf110
